ARTICULO	BODEGA	CANT_DISPONIBLE
CL011	01	535.00000000
GAM44	01	536.82000000
GA014	01	539.00000000
EMB45	03	540.00000000
P884	01	540.01000000
P313	01	543.16000000
P055	01	544.00000000
P067	01	545.55000000
P1473	01	545.78000000
GAM048	01	547.90000000
GAM168	04	548.00000000
TAP56	01	550.00000000
SZ053	01	552.00000000
P1209	01	555.00000000
MP312	05	557.32000000
P1463	01	557.70000000
A060	03	558.00000000
GAM1048	01	560.00000000
GAM176	01	560.00000000
P635	01	560.50000000
EMF0026	01	561.22000000
P1363	01	562.00000000
RC0001	01	562.75000000
P405	01	563.28000000
P969	01	564.94000000
GAM119	01	566.68000000
P260	01	567.00000000
P1315	01	569.00000000
P1310	01	570.49000000
GA032	02	571.00000000
EMF0015	01	571.42000000
D094	03	572.00000000
P1516	01	572.00000000
P1222	01	576.80000000
P195	01	577.84000000
P1056	01	580.00000000
TAP002	01	580.00000000
P011	01	580.16000000
P514	01	585.79000000
P1324	01	589.92000000
GAM48	01	592.00000000
P502	01	598.20000000
MP310	05	598.88600000
ATM001	01	600.00000000
FA004	01	600.00000000
GA811	01	600.00000000
GAM963	01	600.00000000
MP110	05	600.00000000
P1162	01	600.00000000
SO111	01	600.00000000
P087	01	600.45000000
IMP09	01	601.00000000
EMB42	03	602.00000000
SO27	01	602.00000000
P1133	01	603.86000000
P1210	03	605.00000000
P962	01	610.35000000
P1029	01	614.00000000
P1423	01	614.54000000
P1301	01	617.54000000
K287	03	622.00000000
MP322	05	624.20000000
P314	01	628.71000000
P095	01	628.88000000
PG097	01	629.00000000
MP321	05	629.80000000
P1331	01	629.86000000
P62	01	631.84000000
RB342	01	635.00000000
1182	01	636.00000000
CH004	01	638.00000000
GAM1068	01	638.00000000
P1344	01	638.27000000
P1469	01	638.70000000
P1397	01	640.70000000
P1319	01	647.16000000
GAM1046	01	649.00000000
GAM101	01	649.55000000
GAM991	01	655.18000000
P1298	01	656.00000000
P026	01	657.20000000
P1143	01	659.20000000
K047	03	659.89000000
K184	01	668.00000000
K331	01	668.00000000
231	01	668.23000000
MP195	05	670.44000000
SO146	01	671.00000000
P568	01	673.00000000
SO166	01	673.00000000
P1525	01	674.00000000
P1487	01	675.00000000
BIG01	01	678.01000000
P062	01	679.00000000
P1294	01	680.00000000
P199	01	680.76000000
P1093	01	683.40000000
P006	01	687.22000000
P283	01	690.63000000
P1359	01	693.00000000
JS22	03	696.00000000
RB539	01	696.00000000
P1217	01	697.84000000
CL006	01	700.00000000
MP236	05	700.00000000
P984	01	700.00000000
GA015	01	702.00000000
PG285	01	703.00000000
SZ061	01	709.00000000
P595	01	710.00000000
P967	01	710.00000000
PG284	01	712.00000000
GAM741	01	713.01000000
P1042	01	717.23000000
1063	01	720.00000000
881	01	720.00000000
GAM35	01	720.00000000
GAM996	01	720.00000000
P012	01	720.00000000
GAM1045	01	721.00000000
EMF0064	01	721.82000000
GAM986	01	723.00000000
IR030	01	725.00000000
P543	01	727.52000000
P1205	01	728.48000000
P027	01	730.01000000
P1172	01	731.20000000
P813	01	732.00000000
P989	01	732.81000000
K330	01	735.00000000
P1352	01	736.46000000
1233	01	740.00000000
P165	01	740.03000000
P1063	01	741.74000000
GAM178	01	741.86000000
P1033	01	742.00000000
P903	01	742.66000000
P577	01	742.80000000
P010	01	747.88000000
RB577	01	750.00000000
JS58	03	751.00000000
FA009	01	752.00000000
GP038	03	760.00000000
P1437	01	760.16000000
CH002	01	761.00000000
GP014	03	765.00000000
P530	01	769.12000000
A004	03	773.00000000
P1173	01	777.82000000
MP197	05	778.58000000
TAP04	01	780.00000000
P887	01	780.16000000
SO32	01	782.00000000
P1411	01	786.00000000
1150	01	787.00000000
P902	01	789.25000000
BB010	01	791.00000000
T039	02	792.00000000
GA113	01	797.00000000
TAP55	01	798.00000000
P1476	01	798.44000000
358	01	800.00000000
P1138	01	800.00000000
P1188	01	800.00000000
P472	01	800.00000000
P1357	01	801.94000000
T034	01	808.00000000
P1175	01	810.00000000
P1010	01	812.74000000
P1142	01	813.32000000
RK013	01	816.00000000
GA856	01	820.00000000
P1460	01	821.47000000
P597	01	826.00000000
367	01	831.00000000
BB009	01	832.00000000
P1186	01	835.96000000
TAP69	01	836.00000000
GAM54	01	840.00000000
BIG150	01	844.77000000
MP207	05	851.00000000
K355	01	853.00000000
P1191	01	854.44000000
P1074	01	854.94000000
P1364	01	859.00000000
T037	03	863.00000000
P1395	01	864.60000000
K327	01	867.00000000
P1123	01	868.10000000
P806	01	872.00000000
K303	01	878.00000000
P381	01	882.60000000
SZ050	01	888.00000000
P072	01	890.50000000
P1465	01	892.30000000
MP332	05	892.96000000
P1313	01	895.00000000
GAM1032	01	896.00000000
P1068	01	896.90000000
P1444	01	898.00000000
GA123	01	900.00000000
MP203	05	900.00000000
P1527	02	900.00000000
P982	01	900.00000000
P527	01	903.45000000
P002	01	903.98000000
P927	01	910.85000000
IR025	01	912.00000000
P1095	01	914.78000000
MP272	05	919.00000000
P1275	01	921.30000000
P1526	01	926.00000000
IR028	01	928.00000000
MP259	05	930.00000000
P1035	01	934.21000000
MP184	05	938.79000000
P1400	01	943.36000000
IMP26	01	947.00000000
GAM517	01	948.00000000
BK003	01	951.00000000
P1417	01	953.33000000
GAM303	01	960.00000000
TER001	01	960.00000000
ZI39	01	960.00000000
P960	01	968.00000000
EMF0014	01	969.81000000
RC0003	01	970.00000000
BIG159	01	973.10000000
ZI35	01	974.00000000
P1144	01	974.44000000
GAM038	01	980.00000000
MP305	05	982.04000000
ZI37	01	984.00000000
ZI38	01	984.00000000
P163	01	984.26000000
P451	01	988.08000000
P845	01	999.85000000
827	05	1000.00000000
828	05	1000.00000000
872	01	1000.00000000
LIN11	01	1000.00000000
MP237	05	1000.00000000
MP288	05	1000.00000000
P874	01	1000.00000000
P1004	01	1001.00000000
P282	01	1001.00000000
P187	01	1008.00000000
GAM302	01	1012.00000000
P1214	01	1021.34000000
P1075	01	1024.92000000
P1254	01	1025.00000000
P1167	01	1026.11000000
P1549	01	1030.16000000
P1081	01	1032.33000000
IR002	01	1040.00000000
P035	01	1041.80000000
P1244	01	1047.32000000
IR008	01	1050.00000000
T030	01	1051.00000000
P399	01	1058.03000000
914	01	1060.44000000
T060	01	1063.00000000
MP187	05	1065.66000000
D014	01	1069.00000000
ZI36	01	1070.00000000
P1189	01	1072.08000000
sz005	01	1074.44000000
P1394	01	1074.66000000
P1371	01	1078.00000000
GAM210	01	1080.00000000
P1384	01	1082.24000000
GAM225	01	1088.15000000
EMF0018	01	1092.41000000
MP318	05	1094.80000000
MP194	05	1096.92000000
MP021	05	1100.00000000
MP331	05	1105.80000000
TAP80	01	1112.00000000
T038	01	1115.00000000
EMF0099	01	1117.36000000
GAM980	01	1121.00000000
PA02	03	1122.00000000
IMP05	03	1124.00000000
K001	01	1124.00000000
P1362	01	1130.00000000
P1457	01	1132.52000000
1127	01	1133.00000000
A014	01	1137.00000000
TAP52	01	1148.00000000
GAM25	01	1152.00000000
MP307	05	1159.00000000
GAM1044	01	1161.00000000
MP106	05	1175.00000000
P813	04	1176.00000000
MP224	05	1182.40000000
P1168	01	1197.99000000
LIN02	01	1200.00000000
MP213	05	1200.00000000
P1148	01	1200.70000000
P1176	01	1211.16000000
P782	01	1215.00000000
GAM203	04	1216.00000000
P041	01	1216.20000000
P049	01	1218.00000000
GAM1031	01	1232.00000000
P1255	01	1232.09000000
P309	01	1235.57000000
P241	01	1239.66000000
GAM1060	01	1240.00000000
AJ003	01	1243.00000000
P209	01	1244.94000000
MP278	05	1245.20000000
TAP14	01	1247.00000000
P1503	01	1251.00000000
P208	01	1260.49000000
MP185	05	1262.53000000
P990	01	1271.00000000
P1057	01	1288.17000000
P1190	01	1296.08000000
P985	01	1300.00000000
P1422	01	1312.60000000
P1511	01	1321.00000000
RB318	01	1321.00000000
P581	01	1330.00000000
EMF0021	01	1335.76000000
7333	01	1337.00000000
GA979	03	1352.00000000
SZ066	01	1352.00000000
MP313	05	1356.91000000
EMB43	01	1359.00000000
INT007	01	1366.00000000
P949	01	1369.00000000
GAM103	01	1372.00000000
7	01	1375.00000000
MP043	05	1375.00000000
EMB09	03	1377.00000000
P1100	03	1390.00000000
MP314	05	1396.70000000
P1182	01	1397.04000000
CL009	01	1400.00000000
GAM968	01	1400.00000000
P200	01	1400.00000000
MP186	05	1409.50000000
K054	03	1415.00000000
MP324	05	1422.20000000
MP350	05	1425.60000000
P203	01	1426.98000000
P1256	01	1433.96000000
P1396	01	1443.71000000
P761	01	1449.00000000
MP292	05	1452.60000000
MP152	01	1470.00000000
P630	01	1479.65800000
P1036	01	1480.72000000
P1140	01	1483.84000000
MP274	05	1485.20000000
P310	01	1485.60000000
953	05	1500.00000000
BA010	01	1500.00000000
P1051	04	1500.00000000
K023	01	1503.00000000
P201	01	1503.09000000
238	03	1509.00000000
GAM177	04	1512.00000000
MP294	05	1517.80000000
P128	01	1526.32000000
P600	01	1535.80000000
P058	01	1537.38000000
GAM19	01	1540.00000000
GAM32	03	1545.00000000
P1083	01	1551.00000000
P1264	01	1558.62000000
EMB42	01	1560.00000000
MP199	05	1564.98000000
RB540	01	1565.00000000
A115	03	1580.00000000
P783	01	1594.00000000
GAM63	01	1600.00000000
GAM1055	01	1601.00000000
BB008	01	1609.00000000
GAM1058	01	1610.00000000
P150	01	1612.92000000
MP323	05	1617.30000000
MP311	05	1625.52000000
SZ025	01	1644.00000000
PR014	01	1648.00000000
P1208	03	1680.00000000
P1076	01	1692.38000000
GAM058	01	1700.00000000
PSF0002	01	1702.00000000
GAM1050	01	1720.00000000
A054	01	1726.00000000
T033	03	1752.00000000
P1259	01	1761.46000000
P966	01	1780.00000000
P159	01	1789.15000000
GAM1029	01	1792.00000000
GAM057	01	1800.00000000
GAM1056	01	1800.00000000
GAM46	01	1801.00000000
EMB40	01	1810.00000000
K018	01	1824.00000000
RK013	03	1835.00000000
MP273	05	1845.90000000
P1141	01	1868.62000000
GAM1040	01	1885.00000000
GAM34	01	1896.00000000
BA002	01	1900.00000000
P1347	01	1901.00000000
GAM111	01	1912.92000000
K170	01	1934.00000000
CH001	01	1963.00000000
841	05	1999.00000000
817	05	2000.00000000
824	05	2000.00000000
840	05	2000.00000000
861	05	2000.00000000
MA007	01	2000.00000000
MP220	05	2000.00000000
P866	01	2000.00000000
TAP13	01	2000.00000000
P1424	01	2000.40000000
MP302	05	2002.08000000
RB262	01	2016.00000000
GAM1036	01	2030.00000000
P814	01	2035.00000000
P117	01	2035.75000000
GAM967	01	2040.00000000
MP159	05	2075.00000000
BB007	01	2099.00000000
BB005	01	2108.00000000
GA854	01	2122.38760000
SO153	01	2141.00000000
TAP23	01	2156.00000000
P288	01	2158.76000000
T007	01	2160.00000000
732	01	2169.00000000
P064	03	2220.00000000
GAM524	04	2304.00000000
MP296	05	2330.50000000
K289	01	2347.00000000
P1215	01	2353.97000000
GAM32	02	2369.00000000
MA006	03	2371.00000000
MP240	05	2395.00000000
P1524	01	2432.38000000
GAM1022	01	2450.00000000
GAM 115	01	2462.82000000
GAM850	01	2482.00000000
RB222	01	2497.00000000
818	05	2500.00000000
900	05	2500.00000000
MA021	01	2500.00000000
MP160	05	2500.00000000
MP218	05	2500.00000000
1047	01	2513.00000000
P507	01	2516.00000000
K349	01	2518.00000000
GAM1009	01	2525.00000000
BB006	01	2533.00000000
MP189	05	2535.30000000
p781	01	2565.74000000
BA004	01	2600.00000000
GAM153	01	2620.00000000
P1326	01	2626.60000000
TAP71	01	2646.00000000
P327	01	2651.50000000
MP275	05	2655.60000000
GAM525	04	2688.00000000
A021	03	2689.00000000
BA003	01	2700.00000000
CL007	01	2760.00000000
GAM15	01	2760.00000000
MP306	05	2798.29300000
GAM972	01	2800.00000000
MP212	05	2800.00000000
TAP22	01	2800.00000000
GAM1018	01	2801.00000000
P1236	01	2824.00000000
GAM524	01	2849.00000000
A028	01	2859.00000000
MP317	05	2862.70000000
INT005	01	2878.00000000
SO52	01	2882.00000000
P202	01	2891.55000000
BF004	01	2895.00000000
MP133	05	2900.00000000
T058	01	2919.00000000
GAM1111	01	2921.00000000
P1472	01	2966.00000000
816	05	3000.00000000
833	05	3000.00000000
954	05	3000.00000000
MP242	05	3000.00000000
P980	01	3000.00000000
GAM1053	01	3041.00000000
P1051	01	3046.00000000
EPET0002	01	3072.00000000
P1379	01	3099.00000000
TAP48	01	3114.00000000
P1266	01	3118.00000000
1126	01	3187.00000000
GAM974	01	3200.00000000
MP137	05	3200.00000000
PRE0003	01	3200.00000000
P005	01	3205.40000000
P1332	01	3226.00000000
P1297	01	3237.00000000
GAM1030	01	3248.00000000
GAM1015	01	3276.00000000
GAM38	01	3280.00000000
sz014	01	3287.00000000
gam954	01	3331.00000000
GAM1064	01	3371.00000000
GAM1063	01	3421.00000000
P1333	01	3445.00000000
MA014	03	3461.00000000
P025	01	3477.00000000
BA006	01	3500.00000000
GAM32	01	3605.00000000
A370	01	3612.00000000
GAM1052	01	3711.00000000
SO134	01	3721.00000000
K151	01	3742.70000000
SO120	01	3800.00000000
GAM065	01	3840.00000000
GAM94	01	3920.00000000
GAM977	01	3920.00000000
GAM202	01	3998.00000000
GAM1065	01	4000.00000000
TAP15	01	4000.00000000
T033	01	4025.00000000
GAM1061	01	4032.00000000
LIN10	01	4037.00000000
P1415	01	4041.00000000
INT004	01	4119.00000000
MP097	05	4125.00000000
CL008	01	4131.00000000
CL010	01	4155.00000000
GA018	01	4172.00000000
MP157	05	4175.00000000
TAP06	01	4182.00000000
MA014	01	4190.00000000
823	05	4200.00000000
P981	01	4200.00000000
GAM965	01	4275.00000000
820	05	4290.00000000
CL015	01	4320.00000000
PSF0005	01	4330.00000000
TAP29	01	4432.00000000
P471	01	4440.00000000
GAM165	01	4464.00000000
TAP73	01	4500.00000000
CH005	01	4516.00000000
MP219	05	4550.00000000
GAM401	01	4558.00000000
P1126	01	4573.75000000
GAM163	01	4601.00000000
1288	01	4672.00000000
INT008	01	4725.00000000
P1334	01	4756.00010000
EMS01	01	4820.00000000
GAM1049	01	4840.00000000
193	01	4875.00000000
MP315	05	4877.80000000
GAM01	01	4880.00000000
TAP40	01	4900.00000000
GA033	01	4931.00000000
TAP30	01	4968.00000000
832	05	5000.00000000
MP241	05	5000.00000000
tap44	01	5036.00000000
BF003	01	5148.00000000
EPET0005	01	5148.00000000
MP141	05	5150.00000000
1291	01	5240.00000000
EPET0003	01	5272.00000000
P1530	01	5274.00000000
1289	01	5277.00000000
SO189	01	5318.00000000
P1477	01	5329.00000000
815	05	5375.00000000
TAP57	01	5440.00000000
MP349	05	5475.00000000
831	05	5500.00000000
P1361	01	5506.00000000
GAM55	01	5720.00000000
821	05	5750.00000000
748	01	5903.00000000
P1287	01	5945.00000000
1290	01	5982.00000000
BA007	01	6000.00000000
SO186	01	6000.00000000
BB011	01	6055.00000000
P1219	01	6128.14000000
P1149	03	6180.00000000
sz013	01	6212.00000000
P1250	01	6319.00000000
GAM16	01	6320.00000000
SO190	01	6400.00000000
T055	01	6400.00000000
P1340	01	6459.82000000
P062	03	6465.00000000
TAP72	01	6509.00000000
P015	01	6604.00100000
P1218	01	6650.00000000
P1209	03	6660.00000000
TAP63	01	6691.00000000
1220	01	6723.00000000
MP162	05	6850.00000000
P1335	01	6877.00000000
T043	03	6891.00000000
P1295	01	6951.00000000
825	05	7000.00000000
869	05	7000.00000000
GAM49	01	7055.00000000
P1107	03	7105.00000000
P1178	01	7168.00000000
MP158	05	7200.00000000
P1391	01	7383.00000000
TAP03	01	7410.00000000
GAM059	01	7424.00000000
GAM525	01	7503.00000000
GAM166	01	7545.00000000
GAM1057	01	7736.00000000
GAM39	01	7776.00000000
BF001	01	7918.00000000
183	01	7961.00000000
P1312	01	8488.00000000
GAM1011	01	8569.00000000
TAP24	01	8600.00000000
P983	01	8900.00000000
GAM1002	01	8960.00000000
830	05	9000.00000000
SO68	01	9000.00000000
INT009	01	9080.00000000
MP316	05	9155.20000000
INT006	01	9202.00000000
PSF0003	01	9208.00000000
1303	01	9338.00000000
GAM1062	01	9414.00000000
SO12	01	9429.00000000
P016	01	9447.66000000
P1234	01	9716.00000000
CL012	01	9880.00000000
972	01	9948.00000000
GAM1017	01	9960.00000000
P1079	01	10000.00000000
TAP28	01	10000.00000000
T043	01	10291.00000000
P501	01	10315.00000000
GAM36	01	10480.00000000
822	05	10500.00000000
TAP70	01	10505.00000000
TAP83	01	10739.00000000
GAM1019	01	11052.00000000
TAP20	01	11120.00000000
P1398	01	11209.00000000
GAM913	01	11410.00000000
SO174	01	11427.00000000
MP165	05	11500.00000000
INY01	01	11546.00000000
TAP05	01	11623.00000000
SO165	01	11624.00000000
MP152	05	11700.00000000
GAM981	01	11960.00000000
P1413	01	12101.00000000
GAM1024	01	12116.00000000
SO51	01	12291.00000000
IMP05	01	12353.00000000
836	05	12380.00000000
GAM572	01	12600.00000000
P1399	01	12639.00000000
409	01	12665.20000000
EPET0006	01	12838.00000000
EPET0007	01	12928.00000000
GAM054	01	13480.00000000
SO66	01	13652.00000000
TAP79	01	13808.00000000
BA008	01	13900.00000000
GAM970	01	13990.00000000
873	05	14000.00000000
GA97	01	14314.00000000
GAM203	01	14322.00000000
P670	01	14423.00000000
PRE0004	01	14830.00000000
SO016	01	14880.00000000
MP283	05	15000.00000000
INT002	01	15011.00000000
GAM143	01	15126.00000000
BA001	01	15200.00000000
SO47	01	15380.00000000
MP169	01	15600.00000000
P1412	01	15621.00000000
TAP82	01	15800.00000000
898	05	16000.00000000
TAP17	01	16000.00000000
TAP54	01	16052.00000000
TAP77	01	16063.00000000
P1128	01	16118.10000000
SO80	01	16429.00000000
GAM193	01	16512.00000000
GAM1043	01	16841.00000000
GAM1013	01	16860.00000000
872	05	17000.00000000
P1433	01	17437.00000000
847	05	17500.00000000
MP284	05	17500.00000000
871	05	18000.00000000
P1158	01	18560.00000000
P25	01	18586.00000000
T039	01	18652.00000000
TAP43	01	19057.00000000
PRE0002	01	19156.00000000
868	05	19250.00000000
T110	01	19519.00000000
P1098	03	19550.00000000
P1482	01	19601.00000000
PRE0001	01	19660.00000000
MP285	05	20000.00000000
TAP10	01	20260.00000000
BF002	01	20266.00000000
P1095	03	20540.00000000
PSF0006	01	20679.00000000
892	01	20750.00000000
INT001	01	20792.00000000
MP286	05	21000.00000000
P865	01	21001.00000000
TAP12	01	21122.00000000
843	05	21990.00000000
MP355	05	22000.00000000
MP094	05	22010.00000000
MP264	05	22400.00000000
P547	01	22510.00000000
INT003	01	23884.00000000
870	05	24000.00000000
GAM169	01	24900.00000000
849	05	26250.00000000
TAP09	01	26925.00000000
T005	01	27254.00000000
GAM172	01	27400.00000000
P1097	03	27540.00000000
TAP45	01	27639.00000000
LIN05	01	27865.00000000
T042	01	28145.00000000
TAP27	01	28155.00000000
TAP32	01	28206.00000000
PLU03	01	28421.00000000
P1257	01	28908.00000000
EMB09	01	29080.00000000
GA032	01	29513.00000000
IR032	01	29994.00000000
GAM77	01	29998.00000000
TAP60	01	30500.00000000
P1124	01	31222.00000000
P1007	01	31555.00000000
P548	01	31650.00000000
LIN04	01	32000.00000000
TAP66	01	32376.00000000
TAP50	01	32460.00000000
P1152	01	33916.90000000
GAM1059	01	34952.00000000
TAP11	01	36160.00000000
P1251	01	37920.00000000
PLU04	01	38842.00000000
MP022	05	39793.00000000
PRE0005	01	41472.00000000
LIN01	01	42350.00000000
p973	01	42531.00000000
TAP81	01	44060.00000000
P549	01	44930.00000000
P1213	01	47610.80000000
P1509	01	48416.00000000
P1243	01	50709.00000000
T041	01	50934.00000000
MP202	05	52000.00000000
P1339	01	53016.00000000
MP244	05	53625.00000000
P1279	01	56400.00000000
GAM1042	01	57200.00000000
TAP74	01	61120.00000000
P1449	01	61255.80000000
MP200	05	63250.00000000
GAM161	01	64398.00000000
ET002	05	64992.00000000
848	05	66000.00000000
GAM1025	01	66338.00000000
P1082	01	67488.00000000
P897	01	68000.43000000
P1224	01	68055.00000000
PLU02	01	69586.00000000
ET002	01	70000.00000000
P941	01	73195.00000000
P1303	01	73714.00000000
GAM1034	01	78980.00000000
858	01	86800.00000000
P785	01	89689.00000000
TAP16	01	91130.00000000
P1235	01	94270.00000000
TAP35	01	94806.00000000
MP02	05	98750.00000000
TAP85	01	104551.00000000
TAP68	01	112565.00000000
P954	01	113723.58000000
GAM577	01	116140.00000000
MP303	05	136125.00000000
854	05	145500.06300000
P892	01	147393.65000000
MP149	05	176000.00000000
LIN03	01	176680.00000000
TAP26	01	180737.00000000
P1434	01	190941.04000000
MP067	05	198000.00000000
TAP18	01	217600.00000000
GAM192	01	226607.00000000
MP083	05	301125.00000000
TAP84	01	486450.00000000
TAP59	01	500321.00000000
TAP75	01	687272.00000000
TAP58	01	3179522.00000000
